#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId,battleGoalId,nearDist,midDist,farDist,OutDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_toFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcutDist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,teamAttackEffectivity,eye_angX,eye_angY,State0,State1,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttrDoAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_EdgeOrdinary,enableNaviFlg_reserve0,enableNaviFlagReserve,eyeDist_ForDark,battleStartDist_forDark,eyeDist_ForPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,targetArriveDist,pointArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,Unk1,ear_angX,ear_angY,changeStateAction_ToInterest,changeStateAction_ToNormal,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,pad
141020,Silver Knight Bow → Sword + shield -- 銀騎士 弓　→　剣＋盾,10000,141020,0,0,0,0,5,8,3000,0.1,0,0,60,9910,0,0,75,50,50,1,7,12,0,16448,100,0,0,100,0,30,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
141021,Silver Knight - Greatbow -> Sword and Shield,10000,141020,0,0,0,0,5,8,3000,0.1,0,0,150,9910,0,0,75,50,50,1,7,12,0,16448,150,0,0,100,0,60,60,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
141030,Silver Knight bow → Spear + shield -- 銀騎士 弓　→　槍＋盾,10000,141030,0,0,0,0,5,8,3000,0.1,0,0,60,9910,0,0,75,50,50,1,7,12,0,16448,100,0,0,100,0,30,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
143010,Undead Cleric 1,10000,143010,0,0,0,0,5,8,3000,0.1,0,0,15,9910,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
143030,Undead Cleric 2,10000,143030,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,30,25,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
143031,Undead Cleric 2,10000,143030,0,0,0,0,5,8,3000,0.1,0,0,26,0,0,0,75,50,6,1,7,12,0,16448,26,0,0,100,30,25,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
143040,Undead Cleric 3,10000,143040,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,1,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
143041,Undead Cleric 3,10000,110050,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
143061,Undead Cleric 4,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144000,Devout of the Deep 1,10000,110005,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144001,Devout of the Deep 1,10000,110005,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144010,Devout of the Deep 2,10000,110000,0,0,0,0,5,8,3000,0.1,0,0,15,9910,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144020,Devout of the Deep 3,10000,110010,0,0,0,0,5,8,3000,0.1,0,0,15,9910,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144030,Devout of the Deep 4,10000,110020,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,6,1,7,12,0,16448,50,0,0,100,30,45,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
144031,Devout of the Deep 4,10000,110020,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,6,1,7,12,0,16448,50,0,0,100,30,45,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
144035,Devout of the Deep 4,10000,110020,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,6,1,7,12,0,16448,50,0,0,100,30,45,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
144040,Devout of the Deep 5,10000,110050,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144041,Devout of the Deep 5,10000,110050,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144050,Devout of the Deep 6,10000,110030,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144060,Devout of the Deep 7,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144061,Devout of the Deep 7,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
144070,Lothric Priest,10000,144000,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,75,50,6,1,7,12,0,16448,40,0,0,100,30,45,60,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
144071,Lothric Priest,10000,144000,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,75,50,6,1,7,12,0,16448,40,0,0,100,30,45,60,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
144072,Lothric Priest,10000,144000,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,75,50,6,1,7,12,0,16448,40,0,0,100,30,45,60,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
146000,Painting Protection (phantom) -- 絵画守り（幻影）,10000,11000,0,0,0,0,0,8,0,0.1,0,0,15,0,0,0,9999,9998,9999,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,256,0,0,2,-
147000,Wheel skeleton -- 車輪スケルトン,10040,147000,0,0,0,0,5,8,3000,0.1,-1,0,24,0,0,0,100,50,50,1,7,12,0,16448,15,0,0,100,25,30,30,0,0,0,50,100,0,0,1,3,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
147010,Bonewheel Skeleton,10040,147000,0,0,0,0,5,8,3000,0.1,-1,0,999,0,0,200,100,50,50,1,7,12,0,16448,15,0,0,100,25,30,80,0,0,0,50,100,0,0,1,3,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
148000,Dark Knight (spirit body) -- ダークナイト（霊体）,10000,11000,0,0,0,0,0,8,0,0.1,0,0,15,0,0,0,9999,9998,9999,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,256,0,0,2,-
149000,A tracker (spirit body) -- 追跡者（霊体）,10000,11000,0,0,0,0,0,8,0,0.1,0,0,15,0,0,0,9999,9998,9999,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,256,0,0,2,-
200000,Eclipse Wolf -- 蝕のオオカミ,10000,200000,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,100,9999,9998,9999,1,7,12,0,16448,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
200096,Eclipse Wolf: Kayukawa test -- 蝕のオオカミ：粥川テスト,10000,200096,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,100,9999,9998,9999,1,7,12,0,16448,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
200097,Eclipse Wolf (heat up): Yoshida test -- 蝕のオオカミ（ヒートアップ）：吉田テスト,10000,200097,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,100,9999,9998,9999,1,7,12,0,16448,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
200098,Eclipse Wolf: Yoshida Test -- 蝕のオオカミ：吉田テスト,10000,200098,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,100,9999,9998,9999,1,7,12,0,16448,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
200099,Eclipse Wolf: Kayukawa test -- 蝕のオオカミ：粥川テスト,10000,200099,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,100,9999,9998,9999,1,7,12,0,16448,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
202000,Dead Dog (Large) -- 亡者犬（大）,10000,202000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
202050,Dead Dog (Large): Avatar test -- 亡者犬（大）：アバタ―テスト,10000,202050,0,0,0,0,5,8,3000,0.1,0,0,40,0,0,9999,9999,9999,9999,1,7,12,0,16448,40,0,0,100,10,60,120,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
202099,Dead Dog (Large): test -- 亡者犬（大）：テスト,10000,202099,0,0,0,0,5,8,3000,0.1,0,0,40,0,0,0,75,50,50,1,7,12,0,16448,40,0,0,100,50,60,120,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
202100,"Dead Dog (Large) visual range minimum, hearing lower forest first half (dog skeleton instead) -- 亡者犬（大）　視覚範囲極小，聴覚低め　森前半（犬スケルトン代わり）",10000,202000,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,75,50,50,1,7,12,0,16448,40,0,0,100,50,30,20,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
202101,Dead Dog (small) -- 亡者犬（小）,10000,202100,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
202102,Dead Dog (small) visibility Low Ojo 1 -- 亡者犬（小） 視界低い　王城1,10000,202100,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,15,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
202103,Small Undead Dog,10000,202100,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,50,75,50,6,1,7,12,0,16448,50,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
202200,Dead Dog (Large) (Salivan dog instead) -- 亡者犬（大）（サリヴァーン犬代わり）,10000,202000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
202201,Dead Dog (Large) (Salivan dog instead) _ Olfactory strong -- 亡者犬（大）（サリヴァーン犬代わり）_嗅覚強い,10000,202000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,40,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
203000,Salivan Reaper (song sword) -- サリヴァーンの死神（曲剣）,10000,203000,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
203005,Pontiff Knight - Curved Sword,10000,203005,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
203010,Salivan's death (sickle) -- サリヴァーンの死神（鎌）,10000,203010,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
203099,Salivan Reaper: Test -- サリヴァーンの死神：テスト,10000,203099,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
204000,Hungry Jack -- はらぺこジャック,10000,204000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,60,120,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
204050,Hungry Jack: The 12-end Avatar Edition -- はらぺこジャック：12末アバタ―版,10000,204050,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,60,120,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
204099,Hungry Jack: Test -- はらぺこジャック：テスト,10000,204099,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,60,120,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
206000,Resurrection (Third form) -- よみがえり（第３形態）,10000,206000,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,50,60,120,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
206010,Resurrection (third form) Poison swamp forest -- よみがえり（第３形態）　毒沼の森,10000,206010,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,50,60,120,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
207000,Prisoners in Dungeons (bare hands) -- 地下牢の囚人たち（素手）,10000,207000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,50,25,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
207010,Prisoners in Dungeons (spear) -- 地下牢の囚人たち（槍）,10000,207010,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,50,25,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
207011,Wretch (Spear),10000,207010,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,50,25,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
207020,Prisoners in Dungeons (Daggers) -- 地下牢の囚人たち（短剣）,10000,207020,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,50,25,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
208000,Dead Dog (Jibara) -- 亡者犬（うじばら）,10000,208000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,8,0,0,100,50,60,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
209000,The Angel of the Dragon -- 竜の御使い,10000,209000,0,0,0,0,0,9999,3000,0.1,0,0,100,0,0,0,9999,9998,9999,999,999,999,15360,17948,100,0,0,100,50,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,5,-
210000,Drifting Stuff -- 漂うもの,10000,210000,0,0,0,0,5,8,3004,0.1,0,0,16,0,0,0,75,50,15,1,7,12,0,16448,13,0,0,100,30,60,100,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
210010,Drifting Stuff (mimicry) -- 漂うもの（擬態）,10000,210000,0,0,0,0,5,8,3004,0.1,0,0,16,0,0,0,75,50,15,1,7,12,0,16448,13,0,0,100,30,60,100,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
211000,Dog Rats -- 犬ネズミ,10000,211000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,15,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
211098,Dog Rat (Test ai) -- 犬ネズミ（テストAI）,10000,211098,0,0,0,0,5,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,30,0,0,100,0,60,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
212000,Mimic _ Normal -- ミミック_ノーマル,10000,212000,0,0,0,0,5,8,3000,5,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,180,180,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
212010,Mimic _ Exorcist -- ミミック_エクソシスト,10000,212000,0,0,0,0,5,8,3002,5,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,180,180,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
212100,Mimic,10000,212000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,30,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
213000,Wriggles Carrion -- 蠢く腐肉,10000,213000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,0,25,180,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
